NombreCliente,NombreProducto,CantidadVendida,TotalVenta
Lindsey Macias,Effect,10,2495.40000000
Shane Gonzalez,Group,7,6073.97000000
Shane Gonzalez,Exactly,8,6726.72000000
Shane Gonzalez,Beat,2,1881.46000000
April Cole,Role,7,78.33000000
John Nichols,Him,8,773.44000000
John Nichols,Certain,3,2063.58000000
John Nichols,Glass,1,358.62000000
Holly Ferguson,Box,4,3731.44000000
Carmen Cox,Single,8,7011.76000000
Carmen Cox,Board,9,2564.73000000
Carmen Cox,Common,10,6392.20000000
Carmen Cox,By,6,1461.18000000
Madison Allen,Before,10,2877.50000000
Madison Allen,Window,7,75.53000000
Madison Allen,Present,6,5005.14000000
Madison Allen,Draw,3,171.75000000
Madison Allen,Ability,5,2932.25000000
Randy Clark,Edge,9,4718.88000000
Randy Clark,Cut,10,2324.10000000
Randy Clark,Identify,2,1637.06000000
Joseph Meyer,Evening,8,116.08000000
Joseph Meyer,Good,5,454.05000000
Joseph Meyer,Blood,5,3710.90000000
Debra Brown,Chance,9,8089.20000000
Daniel Guerra,Might,6,2587.02000000
Daniel Guerra,May,6,259.26000000
Daniel Guerra,Us,3,2462.73000000
Daniel Guerra,Herself,3,692.64000000
Elaine Jackson,Never,3,1184.73000000
Elaine Jackson,Until,5,3080.40000000
Roberto Houston,Close,2,57.36000000
Roberto Houston,Seven,2,181.00000000
Margaret Hodges,Road,10,7621.30000000
Margaret Hodges,Partner,4,1257.12000000
Amber Silva,Sure,6,3347.58000000
Amber Silva,Manage,8,2526.08000000
James Larson,War,1,635.42000000
Michelle Brock,Suddenly,9,2687.31000000
Michelle Brock,Bank,4,3788.36000000
Michelle Brock,Skin,1,564.75000000
Michelle Brock,Cold,8,7695.12000000
Michelle Brock,Total,4,2169.20000000
Kathleen Ochoa,Treat,3,521.58000000
Kathleen Ochoa,Sure,2,1146.24000000
Kathleen Ochoa,Support,7,5825.75000000
Kathleen Ochoa,Firm,10,9897.10000000
Kathleen Ochoa,North,8,7062.72000000
Lee Wells,Eat,1,236.15000000
Lee Wells,Able,3,1819.68000000
Lee Wells,Want,2,1570.00000000
Lee Wells,Seven,6,2851.08000000
Lee Wells,Bad,7,6610.45000000
Richard Lopez,Focus,3,726.78000000
Richard Lopez,Loss,2,1763.86000000
William Suarez,Ago,7,1339.03000000
William Suarez,Artist,10,7510.10000000
Kara Bullock,Peace,9,1013.76000000
Tammy Figueroa,Cost,10,6103.10000000
Tammy Figueroa,Model,6,2375.10000000
Tammy Figueroa,Offer,10,1104.50000000
Tammy Figueroa,Audience,7,4370.80000000
Tyrone Ramos,Same,1,21.65000000
Tyrone Ramos,Bill,2,1570.34000000
Tyrone Ramos,Appear,6,3529.74000000
Tyrone Ramos,Bank,8,2303.76000000
Kaitlyn Wall,Store,7,2102.17000000
Kaitlyn Wall,Hot,7,85.33000000
Kaitlyn Wall,Assume,1,790.10000000
Felicia Macdonald,Least,8,2679.04000000
Felicia Macdonald,Discuss,3,1852.56000000
Felicia Macdonald,Production,6,2557.68000000
Felicia Macdonald,Heart,1,262.37000000
Felicia Macdonald,Follow,7,5162.71000000
Matthew Figueroa,Speak,2,1919.12000000
Matthew Figueroa,Believe,10,420.60000000
Matthew Figueroa,Computer,8,1884.24000000
Matthew Figueroa,Bring,5,4409.50000000
Matthew Figueroa,War,7,989.73000000
Michelle Brock,Subject,5,1390.80000000
Michelle Brock,Sport,9,2534.04000000
Michelle Brock,Animal,7,2348.29000000
Michelle Brock,Reflect,7,1094.38000000
Michelle Brock,Firm,6,1605.18000000
Mason Mathis,Course,10,8154.60000000
Mason Mathis,Suggest,5,3989.65000000
Jennifer Fletcher,Start,7,6667.43000000
Miranda Gates,Television,1,103.90000000
Miranda Gates,Maybe,9,4758.21000000
Miranda Gates,Something,10,4947.50000000
Miranda Gates,Either,4,240.64000000
Miranda Gates,Enjoy,2,348.62000000
Stacey Villanueva,Low,2,582.78000000
Stacey Villanueva,Owner,5,585.30000000
Stacey Villanueva,Social,10,7546.10000000
Stacey Villanueva,Sport,6,3981.36000000
Stacey Villanueva,Edge,4,3514.20000000
Jessica Greer,Sort,4,573.52000000
Chase Thompson,Box,4,1091.44000000
Chase Thompson,Hand,8,7011.84000000
Christopher Collins,Action,3,1642.26000000
Christopher Collins,Billion,4,2225.88000000
Christopher Collins,Event,10,470.60000000
Christopher Collins,Dark,3,642.81000000
Christopher Collins,Popular,2,1897.76000000
Michael Baker,Inside,9,7991.64000000
Michael Baker,Really,6,5752.50000000
Michael Baker,Theory,6,4149.18000000
Michael Baker,Black,1,847.50000000
Michael Baker,Lay,6,1539.54000000
Taylor Carpenter,Discussion,7,4574.78000000
Taylor Carpenter,North,9,2272.41000000
Daniel Smith,Race,7,6369.44000000
Daniel Smith,Power,6,4858.68000000
Daniel Smith,Western,7,1398.81000000
Daniel Smith,Rich,5,4553.35000000
Arthur Johnson,Clear,6,2982.84000000
James Green,Move,1,850.42000000
James Green,Moment,6,4617.78000000
James Green,After,1,999.93000000
Allison George,Treat,6,3474.96000000
Dylan Martinez,Research,3,1211.46000000
Dylan Martinez,Answer,6,4894.62000000
Dylan Martinez,Land,2,935.50000000
Joshua Robinson,Rock,10,2965.10000000
Joshua Robinson,Idea,10,8311.60000000
Cheryl Ramirez,Growth,2,1572.22000000
Cheryl Ramirez,Lose,5,1703.30000000
Cheryl Ramirez,Above,9,2717.01000000
Cheryl Ramirez,Data,3,1174.50000000
Carla Rose,Send,10,950.80000000
Carla Rose,Group,6,5382.84000000
Jose Johnson,Spend,8,351.44000000
Thomas Martin,Under,3,1768.92000000
Thomas Martin,Change,9,3413.34000000
Thomas Martin,Class,8,6290.48000000
Thomas Martin,Team,2,490.00000000
Thomas Martin,Hair,1,574.40000000
Robin Baldwin,Think,7,1457.26000000
Robin Baldwin,Life,5,1976.20000000
David Kirk,Garden,9,3163.41000000
David Kirk,Affect,9,3326.40000000
Kevin Flynn,Later,4,752.28000000
Kevin Flynn,Suffer,5,2810.05000000
Kevin Flynn,Physical,7,5849.55000000
Todd Myers,Sort,9,1290.42000000
Todd Myers,Heart,8,6845.04000000
Todd Myers,Firm,9,5138.28000000
Todd Myers,Us,3,1759.59000000
Randy Davis,House,5,2433.70000000
Randy Davis,Chair,3,291.51000000
Randy Davis,Structure,8,5321.92000000
Randy Davis,Someone,2,662.72000000
Misty Ryan,Lose,8,2725.28000000
Daniel Mcmahon,Peace,9,7823.16000000
Daniel Mcmahon,Lead,8,5804.56000000
Cheryl Harvey,Two,7,4686.92000000
Cheryl Harvey,Safe,4,2708.32000000
Cheryl Harvey,Wall,10,3610.30000000
Cheryl Harvey,Them,4,1107.24000000
Cheryl Harvey,Through,3,2657.79000000
Sarah Bradshaw,Name,8,5902.56000000
Sarah Bradshaw,Ever,4,243.76000000
Jacob Lawrence,Travel,9,8713.62000000
Jacob Lawrence,Teach,1,785.47000000
Hannah Wheeler,Already,3,2337.90000000
Hannah Wheeler,Go,1,643.16000000
Hannah Wheeler,Want,5,3925.00000000
Hannah Wheeler,Stay,1,203.82000000
James Gonzales,Situation,8,5186.72000000
James Gonzales,Bill,6,5907.84000000
James Gonzales,Writer,5,846.95000000
James Gonzales,Audience,8,3706.40000000
Megan Robinson,Serious,2,787.30000000
Ricardo Farrell,Pay,10,4113.20000000
Ricardo Farrell,Small,2,1884.06000000
Amanda Hill,Box,9,8395.74000000
Amanda Hill,Miss,1,548.51000000
Tommy Dixon,Officer,6,1537.80000000
Linda York,Sport,3,844.68000000
Linda York,I,3,2777.88000000
Linda York,Glass,10,6144.80000000
Linda York,School,1,342.24000000
Linda York,Material,2,483.38000000
Jennifer Dougherty,Price,9,2831.67000000
Dan Chen,Again,9,8345.52000000
Dan Chen,Treat,3,2075.88000000
Melissa Martin,Task,2,272.60000000
Melissa Martin,Heavy,2,877.20000000
Chris Gonzalez,Rather,4,563.44000000
Chris Gonzalez,Response,2,669.68000000
Chris Gonzalez,Fund,1,937.24000000
Chris Gonzalez,Door,7,3749.76000000
Chris Gonzalez,Too,9,4058.64000000
Tracy Maldonado,Structure,10,2584.00000000
Tracy Maldonado,Analysis,6,1158.84000000
Tracy Maldonado,Example,3,2867.55000000
Amy Mcgee,Send,5,475.40000000
Amy Mcgee,Lead,3,2176.71000000
Amy Mcgee,Control,2,1685.08000000
Jodi Hardin,Fire,8,3232.16000000
Jodi Hardin,Hour,1,462.38000000
Jodi Hardin,Easy,2,933.78000000
Jodi Hardin,Man,2,1289.66000000
Jodi Hardin,Message,9,5730.57000000
Ernest Woods,Remember,3,335.64000000
Ernest Woods,Scene,5,675.20000000
Ernest Woods,Election,4,1187.32000000
Ernest Woods,Discuss,2,1507.02000000
Ernest Woods,True,2,1891.22000000
Melissa Hernandez,Live,10,2271.40000000
Melissa Hernandez,Able,8,169.52000000
Brian Harrison,Decade,7,6842.36000000
Brian Harrison,About,9,7969.23000000
Brian Harrison,Forget,5,4871.25000000
Brian Harrison,Story,4,948.32000000
Sarah Hensley,Him,7,3684.59000000
Sarah Hensley,Bed,5,1932.45000000
Tara Parker,Maybe,6,5101.32000000
Tara Parker,Involve,4,2156.68000000
Tara Parker,Chair,10,6616.00000000
Tara Parker,Network,10,5394.90000000
Tara Parker,Culture,8,6515.92000000
Kristin Roberson,Stock,6,1670.82000000
William Wallace,Agency,1,36.63000000
William Wallace,Structure,5,3326.20000000
William Wallace,Collection,8,6858.72000000
William Wallace,Parent,1,245.63000000
William Wallace,Image,9,1800.63000000
Patricia Anderson,Table,3,163.44000000
Patricia Anderson,Street,3,2607.18000000
Patricia Anderson,Enjoy,7,4609.22000000
Patricia Anderson,Hit,5,1533.75000000
Patricia Anderson,Save,10,7161.50000000
Jasmine Beltran,Marriage,2,627.24000000
Jasmine Beltran,My,8,6880.16000000
Kelly Parker,Arm,7,1739.71000000
Kelly Parker,Research,7,3308.62000000
Kelly Parker,Modern,9,8147.97000000
Robert Jenkins,Toward,1,794.76000000
Robert Jenkins,Modern,1,905.33000000
Toni Figueroa,Member,2,1295.98000000
Janice Spence,Play,2,1325.04000000
Janice Spence,Easy,2,933.78000000
Janice Spence,Statement,10,217.10000000
Felicia Macdonald,Speak,7,4745.23000000
Felicia Macdonald,Drug,10,9317.60000000
Felicia Macdonald,Perform,10,3305.10000000
Felicia Macdonald,Wonder,7,5785.01000000
Felicia Macdonald,Movie,10,5492.70000000
Susan Davis,Ball,9,7534.62000000
Susan Davis,Structure,2,763.28000000
Jenny Andrews,Accept,5,3425.05000000
Jenny Andrews,Third,8,6855.12000000
Jenny Andrews,No,1,820.69000000
Jenny Andrews,No,10,4732.80000000
Jenny Andrews,Dark,10,3677.50000000
Randall Baker,Remember,8,1200.32000000
Randall Baker,Both,4,3388.48000000
Denise Hernandez,Foot,2,1794.82000000
Denise Hernandez,Sport,8,6133.60000000
Denise Hernandez,Prove,3,2574.78000000
Madison Hamilton,Subject,7,1947.12000000
Madison Hamilton,Couple,8,5876.72000000
Madison Hamilton,North,5,1262.45000000
Robert Hutchinson,Especially,9,4078.44000000
Robert Hutchinson,Whole,7,161.49000000
Kristina Davidson,Personal,3,1424.43000000
Kristina Davidson,Nor,6,2310.96000000
Jason Washington,Campaign,1,843.18000000
Jason Washington,Democratic,6,4628.40000000
Jason Washington,Commercial,7,537.32000000
Jason Washington,Door,7,1626.38000000
Jason Washington,Similar,4,3857.28000000
Natalie Watson,Single,4,3382.96000000
Natalie Watson,Number,10,645.80000000
Natalie Watson,Town,10,2938.10000000
Natalie Watson,Skill,10,5629.30000000
John Ashley,Professional,7,1881.60000000
John Ashley,Reason,1,574.67000000
John Ashley,Final,5,2669.30000000
Susan Thompson,Laugh,5,2157.55000000
Susan Thompson,Design,4,3946.88000000
Susan Thompson,Material,2,483.38000000
Susan Thompson,Him,10,9199.20000000
Sherry Freeman,Environmental,3,833.76000000
Sherry Freeman,Morning,2,560.40000000
Sherry Freeman,Someone,10,6491.60000000
Sherry Freeman,Recent,8,4454.24000000
Sherry Freeman,Door,8,7482.08000000
Michael Espinoza,Model,10,3958.50000000
Tina Sanchez,Air,10,175.30000000
Tina Sanchez,Surface,1,229.60000000
Tina Sanchez,North,2,1765.68000000
Kevin Evans,Rather,1,758.95000000
Kevin Evans,There,7,5170.55000000
Kevin Evans,Clear,10,446.90000000
Kevin Evans,Cultural,3,2909.97000000
Jose Collins,Life,5,1976.20000000
Jose Collins,Garden,3,784.50000000
Jose Collins,Such,7,4555.18000000
William Allen,Scientist,8,5406.56000000
William Allen,Most,9,2344.86000000
William Allen,Few,4,1629.84000000
William Allen,Show,1,642.72000000
William Allen,There,5,3693.25000000
Robert Mcdonald,South,9,4331.52000000
Robert Mcdonald,Again,6,5563.68000000
Robert Mcdonald,Ahead,5,899.05000000
Robert Mcdonald,Mean,9,7305.21000000
Robert Mcdonald,Forget,6,3440.58000000
Melissa Brock,Cost,8,7989.60000000
Thomas Vance,Theory,3,2807.94000000
Thomas Vance,Order,9,3095.37000000
Thomas Vance,Ask,3,2864.19000000
James Schaefer,Ability,3,2302.32000000
James Schaefer,Commercial,9,8098.47000000
James Schaefer,Day,2,1111.98000000
James Schaefer,Other,9,8753.04000000
James Schaefer,Idea,9,3477.51000000
Carl Ward,Yes,2,1864.34000000
Carl Ward,Data,5,1957.50000000
Carl Ward,Different,10,8628.80000000
Carl Ward,Loss,4,3527.72000000
Carl Ward,Garden,3,784.50000000
Mary Williams,End,10,5496.30000000
Mary Williams,Black,10,8475.00000000
Travis Ray,Travel,9,5813.91000000
Leslie Huang,There,5,1824.60000000
David Thomas,Like,3,109.44000000
David Thomas,Determine,9,219.33000000
David Thomas,Assume,1,653.52000000
David Thomas,Religious,1,559.23000000
David Thomas,Yes,10,9321.70000000
James Evans,Significant,5,2867.25000000
Jamie Smith,Police,8,3760.64000000
Jamie Smith,Power,8,452.96000000
Jamie Smith,Short,3,2416.80000000
Jamie Smith,Far,7,2482.76000000
Jamie Smith,Through,7,1224.37000000
Rebecca Hammond,Nice,4,3518.16000000
Diana Gonzalez,Democratic,10,8525.70000000
Diana Gonzalez,Water,5,4825.05000000
Diana Gonzalez,Night,3,2949.54000000
Diana Gonzalez,Soldier,7,3580.15000000
Evelyn Bryant,Building,10,2034.60000000
Evelyn Bryant,Scene,3,512.34000000
Evelyn Bryant,Machine,9,6940.17000000
Evelyn Bryant,Perhaps,7,6332.48000000
James Rogers,Administration,8,7873.04000000
James Rogers,Bill,5,3925.85000000
James Rogers,Out,10,6466.90000000
James Rogers,How,2,1586.90000000
Olivia Miles,Name,9,5291.46000000
Olivia Miles,Third,3,2203.05000000
Olivia Miles,Water,8,6849.36000000
Olivia Miles,Rule,7,6624.52000000
Olivia Miles,Show,3,305.94000000
Anthony Cummings,Ever,2,1768.46000000
Kim Walker,Apply,9,3183.39000000
Kim Walker,Remember,1,150.04000000
Matthew Jones,Than,6,5946.12000000
Rebecca Taylor,Medical,7,3537.73000000
Lisa Potter,Again,3,2781.84000000
Lisa Potter,Where,1,127.86000000
Lisa Potter,Speech,8,7680.48000000
Lisa Potter,Affect,9,7833.51000000
Nicole Hayes,Bed,5,2019.20000000
Nicole Hayes,Can,10,3638.60000000
Mark Alexander,Soldier,6,5488.56000000
Mark Alexander,Activity,4,1947.96000000
Mark Alexander,Best,10,6263.10000000
Justin Petersen,Middle,9,8730.72000000
Justin Petersen,Already,1,931.39000000
Luis Beasley,Note,1,642.17000000
Patrick Roberts,Reason,6,4397.28000000
Patrick Roberts,Popular,4,1661.40000000
Patrick Roberts,Bad,5,4721.75000000
Peter Patel,Director,8,5740.88000000
Tiffany Moran,Building,9,8524.62000000
Tiffany Moran,Resource,4,273.12000000
Stephanie Gilbert,Water,2,1336.02000000
Katherine Stewart,Heart,6,5133.78000000
Katherine Stewart,Congress,6,447.72000000
Katherine Stewart,Pattern,7,3102.47000000
Katherine Stewart,Member,5,729.85000000
Sean Davis,Head,3,2557.71000000
Frances Lewis,Three,6,5122.14000000
Frances Lewis,Which,8,4706.64000000
Frances Lewis,Science,6,5659.98000000
Frances Lewis,Worry,2,614.44000000
Frances Lewis,Color,8,6982.24000000
Johnny Evans,Lose,10,1586.10000000
Luke Joseph,Focus,9,5388.93000000
Luke Joseph,Line,7,6213.97000000
Luke Joseph,Third,1,882.67000000
Luke Joseph,Media,10,3416.90000000
John Taylor,Policy,3,758.43000000
Crystal Martin,Structure,9,2325.60000000
Crystal Martin,Tax,7,1483.93000000
Crystal Martin,Contain,5,3593.80000000
Joseph Thomas,Who,6,4205.46000000
Joseph Thomas,Decade,7,6842.36000000
Joseph Thomas,Recognize,7,3638.74000000
Danny Rivers,Rather,6,3040.80000000
Alicia Becker,Thus,10,6329.60000000
Alicia Becker,Soldier,3,2744.28000000
Tina Rodriguez,Past,5,4066.70000000
Tina Rodriguez,Vote,9,553.68000000
Tina Rodriguez,Wish,8,336.32000000
Tina Rodriguez,Shake,6,3062.28000000
Ernest Andrews,Event,10,470.60000000
Ernest Andrews,Cost,5,3179.45000000
Ernest Andrews,Difference,1,825.50000000
Ernest Andrews,Open,10,951.80000000
Ernest Andrews,Both,2,1543.76000000
Michael Lane,Other,1,972.56000000
Michael Lane,Significant,8,4009.92000000
Michael Lane,Authority,2,690.30000000
Joseph Gordon,Ball,1,902.82000000
Joseph Gordon,Result,3,1129.02000000
Joseph Gordon,Amount,6,1798.26000000
Elizabeth Berry,Box,3,818.58000000
Elizabeth Berry,Attorney,2,160.92000000
Elizabeth Berry,He,2,425.86000000
Elizabeth Berry,Few,10,4074.60000000
Cheryl Ochoa,Good,8,726.48000000
Martin Hernandez,Claim,3,2321.49000000
Martin Hernandez,We,7,6799.38000000
Martin Hernandez,Surface,7,5680.64000000
Martin Hernandez,Whatever,3,872.94000000
Martin Hernandez,Always,9,2341.89000000
Danielle Benjamin,Matter,7,1357.23000000
Danielle Benjamin,Public,3,120.36000000
Danielle Benjamin,Around,7,114.10000000
Danielle Benjamin,Culture,9,7330.41000000
Sarah Young,Street,1,670.17000000
Sarah Young,Hand,10,3797.80000000
Thomas Smith,Soldier,7,6403.32000000
Thomas Smith,Officer,3,768.90000000
Thomas Smith,Fund,5,4848.20000000
Thomas Smith,Big,8,3085.28000000
Luis Turner,Party,2,611.34000000
Richard Sweeney,For,10,7693.30000000
Megan Bell,Film,7,6251.49000000
Megan Bell,Involve,4,2156.68000000
Megan Bell,North,6,5297.04000000
Megan Bell,Data,8,1739.44000000
Kimberly Bentley,Often,4,2813.36000000
Kimberly Bentley,Consumer,3,2150.22000000
Matthew Ali,Lose,6,2043.96000000
Matthew Ali,Trouble,9,7913.07000000
Matthew Ali,Around,6,5790.36000000
Heather Green,Guy,6,829.74000000
Heather Green,Either,10,8920.80000000
Daniel Ford,Moment,3,2739.09000000
Daniel Ford,Claim,1,58.56000000
Daniel Ford,Election,3,1639.41000000
Daniel Ford,Including,7,3049.90000000
Mike Brown,President,2,1310.12000000
William Mcmahon,Cover,2,643.88000000
William Mcmahon,Arm,6,5739.72000000
Douglas Watson,Experience,7,4674.60000000
Diana Smith,Authority,9,7641.09000000
Diana Smith,Sport,5,559.75000000
Ashley Taylor,Pass,4,3734.04000000
Ashley Taylor,Situation,6,1884.30000000
Ashley Taylor,Letter,6,3734.28000000
Ashley Taylor,Attorney,7,6128.92000000
Kenneth Lewis,Hit,10,438.30000000
Kenneth Lewis,Water,4,2672.04000000
Kenneth Lewis,Consumer,4,3353.56000000
Kenneth Lewis,Director,6,2333.34000000
Kenneth Lewis,Another,6,4662.78000000
David Anderson,Us,2,1829.82000000
David Anderson,His,10,2992.90000000
David Anderson,Glass,10,6144.80000000
Sandra Carey,Raise,10,522.70000000
Sandra Carey,Around,2,32.60000000
Sandra Carey,Particularly,4,427.00000000
Sandra Carey,Trip,2,870.62000000
Samuel Gilbert,Case,1,541.14000000
Samuel Gilbert,Establish,8,2101.92000000
Samuel Gilbert,Sing,5,4199.15000000
Samuel Gilbert,Yet,9,8338.50000000
Mary Pitts,Group,5,3227.00000000
Mary Pitts,Fall,7,5989.20000000
Brenda Nelson,Simple,9,7161.66000000
Teresa Bell,Determine,4,2064.00000000
Teresa Bell,Possible,5,4677.55000000
Teresa Bell,Decision,3,2386.17000000
Teresa Bell,Right,4,3311.80000000
Derek Miranda,Plan,10,3050.40000000
Derek Miranda,From,4,2383.28000000
Derek Miranda,Store,1,942.36000000
Derek Miranda,Group,10,9020.60000000
Nicole Johnston,Record,6,1798.44000000
Nicole Johnston,Someone,2,1478.04000000
Kevin Farrell,Dark,5,521.65000000
Alex Thomas,Affect,8,6963.12000000
Karen Morgan,Fish,9,5954.04000000
Karen Morgan,Will,7,5750.71000000
Karen Morgan,Pretty,10,7835.90000000
Kathleen Russell,Trip,6,226.56000000
Kathleen Russell,Officer,5,2363.00000000
Kathleen Russell,Herself,8,3105.52000000
Emily Parker,Own,7,6714.75000000
Emily Parker,Forget,6,3440.58000000
Emily Parker,Read,10,2426.20000000
Emily Parker,According,9,3420.36000000
Emily Parker,Responsibility,4,2301.20000000
Alyssa Burgess,Down,9,8179.20000000
Phillip Alvarez,Tend,5,1849.30000000
Phillip Alvarez,Home,9,5294.16000000
Jesse Kidd,Watch,1,608.68000000
Jesse Kidd,Make,2,128.18000000
Jesse Kidd,Have,6,4723.44000000
Jesse Kidd,Other,9,6572.52000000
Jesse Kidd,Language,5,603.45000000
Adam Rodriguez,Goal,2,107.50000000
Adam Rodriguez,Product,3,901.08000000
Adam Rodriguez,Require,3,1362.72000000
Adam Rodriguez,Suffer,2,1124.02000000
Daniel Callahan,Either,6,5352.48000000
Jason Jones,Guess,8,4010.00000000
Jason Jones,Season,2,796.98000000
Jason Jones,Moment,6,1767.36000000
Angel Cain,Maybe,1,850.22000000
Angel Cain,Thus,7,382.55000000
Christine Welch,Mrs,5,49.40000000
Christine Welch,Big,8,3085.28000000
Jacqueline Rivera,Offer,9,994.05000000
Jacqueline Rivera,Down,5,4544.00000000
Jacqueline Rivera,Open,4,2719.12000000
Jacqueline Rivera,Poor,2,1299.72000000
Alicia Steele,Tv,10,9926.80000000
Brad Morales,However,10,8542.80000000
Shane Faulkner,Line,3,2663.13000000
Shane Faulkner,Laugh,6,2589.06000000
Brittany Hall,Action,1,547.42000000
Brittany Hall,Early,7,5958.26000000
Tanya Bernard,Environment,2,233.06000000
Wendy Hill,Suggest,8,6383.44000000
Wendy Hill,Artist,4,1998.68000000
Wendy Hill,Parent,3,1038.30000000
Steven French,Type,1,442.81000000
Steven French,Speech,5,4800.30000000
Steven French,Experience,7,5927.81000000
Steven French,New,9,113.04000000
Steven French,Peace,2,1738.48000000
Amy Miller,Television,1,103.90000000
Amy Miller,Worry,9,1221.93000000
Curtis Bauer,Send,5,2884.00000000
Curtis Bauer,Act,10,6571.70000000
Curtis Bauer,Which,4,2353.32000000
Curtis Bauer,Team,5,1225.00000000
Juan Ballard,South,3,1443.84000000
